ID,total_length_of_exons,mean,std,min,25%,50%,75%,max
BAP1 NM_004656.4,2190,771.6753424657534,95.13971397471734,509,692.0,765.0,848.0,975
BRAF NM_001354609.2,2304,871.3845486111111,235.4560981579399,80,786.0,885.0,1036.25,1268
BRAF NM_001374244.1,2421,885.635687732342,240.1240336143967,80,795.0,894.0,1051.0,1319
BRAF NM_001374258.1,2424,886.7372112211222,240.4557867706174,80,795.0,895.0,1056.0,1319
BRAF NM_001378467.1,2313,870.7150886294855,235.2428356279449,80,785.0,885.0,1036.0,1268
BRAF NM_001378468.1,2277,849.9222661396575,238.83028811416938,80,771.0,872.0,990.0,1268
BRAF NM_001378469.1,2235,867.8926174496644,237.4922099539349,80,784.0,882.0,1029.5,1268
BRAF NM_001378470.1,2202,872.5426884650318,240.31395156031144,80,785.0,887.0,1043.0,1268
BRAF NM_001378471.1,2193,867.9393524851802,240.14177964517103,80,782.0,881.0,1040.0,1268
BRAF NM_001378472.1,2148,919.6932029795158,149.3253775623787,587,818.0,898.0,1046.0,1268
BRAF NM_001378473.1,2145,918.4960372960373,148.82475579255967,587,818.0,897.0,1042.0,1268
BRAF NM_001378474.1,2136,853.2785580524345,241.54999992288174,0,778.75,873.0,990.0,1268
BRAF NM_001378475.1,2040,853.3740196078431,239.16162176584493,80,778.0,870.0,982.25,1268
BRAF NM_004333.6,2301,870.2055627987831,235.01637294378133,80,786.0,885.0,1030.0,1268
BRCA1 NM_007294.4,5592,918.3125894134478,107.98025382535306,667,835.0,923.0,994.0,1274
BRCA1 NM_007297.4,5451,918.9614749587232,106.83191797882834,667,838.0,925.0,993.0,1274
BRCA1 NM_007298.3,2280,953.6008771929825,126.75163373960294,667,857.0,976.5,1045.0,1274
BRCA1 NM_007299.4,2100,952.2209523809523,130.13510676016443,667,848.75,970.0,1045.0,1274
BRCA1 NM_007300.4,5655,919.3950486295314,107.737468534254,667,837.0,925.0,995.0,1274
BRCA2 NM_000059.4,10257,942.5429462805889,158.97534350105863,551,842.0,955.0,1055.0,1428
BRIP1 NM_032043.3,3750,925.5245333333334,160.16950980325308,522,807.0,926.0,1054.0,1250
CDK4 NM_000075.4,912,982.6743421052631,117.39100453985965,651,905.0,987.0,1062.0,1231
CDKN2A NM_000077.5,471,502.18471337579615,130.3258839261836,208,405.5,508.0,600.0,782
CDKN2A NM_001195132.2,504,514.4246031746031,133.71917351542143,208,420.75,515.5,606.0,770
CDKN2A NM_001363763.2,318,508.6194968553459,112.6096375556218,280,424.0,510.0,599.0,782
CDKN2A NM_058195.4,399,510.0250626566416,112.33458804746002,273,424.0,510.0,604.0,695
CDKN2A NM_058197.5,351,645.0911680911681,176.16144448140327,208,527.0,721.0,787.0,840
CHEK2 NM_001005735.2,1761,843.2555366269165,206.1131460681546,399,697.0,847.0,1001.0,1343
CHEK2 NM_001257387.2,969,879.0206398348813,211.98712436341782,399,756.0,871.0,1015.0,1343
CHEK2 NM_001349956.2,1431,892.4947589098532,184.98786146284215,457,779.5,884.0,1029.0,1343
CHEK2 NM_007194.4,1632,864.469362745098,198.89574133601928,399,755.75,860.0,1011.0,1343
CHEK2 NM_145862.2,1545,866.1126213592233,204.08480852300772,399,746.0,865.0,1020.0,1343
CTNNB1 NM_001098209.2,2346,1212.3192668371696,188.01860120872536,584,1085.25,1258.0,1351.0,1527
CTNNB1 NM_001098210.2,2346,1212.3192668371696,188.01860120872536,584,1085.25,1258.0,1351.0,1527
CTNNB1 NM_001330729.2,2325,1214.2356989247312,187.55853341892228,584,1091.0,1259.0,1351.0,1527
CTNNB1 NM_001904.4,2346,1212.3192668371696,188.01860120872536,584,1085.25,1258.0,1351.0,1527
DDR2 NM_001014796.3,2568,1177.811137071651,194.26561381555285,729,1028.75,1165.0,1337.0,1564
DDR2 NM_001354982.2,2568,1177.811137071651,194.26561381555285,729,1028.75,1165.0,1337.0,1564
DDR2 NM_001354983.2,2568,1177.811137071651,194.26561381555285,729,1028.75,1165.0,1337.0,1564
DDR2 NM_006182.4,2568,1177.811137071651,194.26561381555285,729,1028.75,1165.0,1337.0,1564
DPYD NM_000110.4,3078,1027.8447043534763,223.0692742788507,546,875.0,1007.5,1191.0,1622
DPYD NM_001160301.1,522,937.4597701149426,198.23642631993897,601,790.0,889.5,1067.75,1392
EGFR NM_001346897.2,3276,967.8757631257631,183.5698310755252,174,888.75,997.0,1079.0,1374
EGFR NM_001346898.2,3411,969.5561418938728,181.63609812044126,174,890.0,999.0,1081.0,1374
EGFR NM_001346899.2,3498,963.7724413950829,178.69608816497586,174,892.0,987.0,1068.0,1374
EGFR NM_001346900.2,3474,982.5961427748992,137.72924860881074,577,903.0,991.0,1071.0,1374
EGFR NM_001346941.2,2832,935.3937146892655,173.38729178448048,174,871.0,969.0,1037.0,1214
EGFR NM_005228.5,3633,965.5026149187998,177.05396914926345,174,894.0,988.0,1070.0,1374
EGFR NM_201282.2,1887,989.6947535771066,217.9395099539585,174,907.5,1027.0,1125.0,1374
EGFR NM_201283.2,1218,977.1527093596059,256.3360949760272,174,869.25,1046.5,1132.75,1374
EGFR NM_201284.2,2118,977.6676109537299,210.55300020242535,174,893.0,1005.0,1114.0,1374
ERBB2 NM_001005862.3,3678,734.7463295269168,103.63453590222453,371,667.0,749.5,808.0,931
ERBB2 NM_001289936.2,3723,735.0255170561376,104.65283383776072,371,666.5,750.0,809.0,931
ERBB2 NM_001289937.2,3168,713.7559974747475,116.80628022546509,221,645.0,737.0,791.0,931
ERBB2 NM_001289938.2,1812,732.917770419426,107.07020652980407,371,676.0,749.0,796.0,931
ERBB2 NM_001382782.1,3678,734.7463295269168,103.63453590222453,371,667.0,749.5,808.0,931
ERBB2 NM_001382783.1,3678,734.7463295269168,103.63453590222453,371,667.0,749.5,808.0,931
ERBB2 NM_001382784.1,3885,704.6586872586872,168.6548079294514,1,646.0,744.0,804.0,931
ERBB2 NM_001382785.1,3870,708.1855297157623,159.76661771105927,17,648.0,744.0,804.75,931
ERBB2 NM_001382786.1,3849,705.0106521174331,169.31558338911043,1,647.0,744.0,805.0,931
ERBB2 NM_001382787.1,3843,719.303929221962,126.68924690469059,205,650.5,745.0,805.0,931
ERBB2 NM_001382788.1,3798,723.5002632964719,120.5167802060321,221,655.25,746.0,806.0,931
ERBB2 NM_001382789.1,3789,725.2660332541568,117.04544943297546,221,656.0,746.0,806.0,931
ERBB2 NM_001382790.1,3765,726.7466135458168,115.86966397684508,221,659.0,747.0,807.0,931
ERBB2 NM_001382791.1,3759,727.0031923383879,115.84150313355572,221,659.0,747.0,807.0,931
ERBB2 NM_001382792.1,3732,727.0637727759914,116.46073993359425,221,659.0,748.0,807.0,931
ERBB2 NM_001382793.1,3726,727.0297906602254,116.55119184432223,221,659.0,748.0,807.75,931
ERBB2 NM_001382794.1,3726,727.3027375201289,116.48548547089409,221,660.0,748.0,807.75,931
ERBB2 NM_001382795.1,3720,725.4532258064517,116.53584577592405,221,657.0,746.0,805.25,931
ERBB2 NM_001382796.1,3681,728.5267590328715,115.99401644780805,221,661.0,749.0,808.0,931
ERBB2 NM_001382797.1,3669,726.2970836740257,117.39154740934804,221,657.0,747.0,808.0,931
ERBB2 NM_001382798.1,3612,724.2992801771871,116.65888216346426,221,656.0,746.0,804.0,931
ERBB2 NM_001382799.1,3588,725.3782051282051,116.13789446715133,221,658.0,747.0,807.0,931
ERBB2 NM_001382800.1,3582,725.6613623673925,116.9787692623182,221,658.0,746.0,805.0,931
ERBB2 NM_001382801.1,3564,723.1874298540965,117.01478277240895,221,653.0,744.0,802.0,931
ERBB2 NM_001382802.1,3510,722.44301994302,117.48959571938742,221,651.0,744.0,805.0,928
ERBB2 NM_001382803.1,3126,714.2280870121562,117.31642050313036,221,646.0,737.5,791.0,931
ERBB2 NM_001382804.1,2940,721.5248299319728,119.31865260703147,221,651.0,742.0,809.0,927
ERBB2 NM_001382805.1,2817,730.2069577564786,121.91940092081579,221,667.0,752.0,812.0,931
ERBB2 NM_001382806.1,2730,729.3703296703296,119.44695233306494,221,660.25,757.5,812.0,931
ERBB2 NM_004448.4,3768,726.4901804670912,116.17939639503855,221,658.0,747.0,807.0,931
ESR1 NM_000125.4,1788,845.1006711409397,180.26523683813286,177,728.0,894.5,981.0,1127
ESR1 NM_001122740.2,1788,845.1006711409397,180.26523683813286,177,728.0,894.5,981.0,1127
ESR1 NM_001122741.2,1788,845.1006711409397,180.26523683813286,177,728.0,894.5,981.0,1127
ESR1 NM_001122742.2,1788,845.1006711409397,180.26523683813286,177,728.0,894.5,981.0,1127
ESR1 NM_001291230.2,1794,844.6231884057971,180.15344713599507,177,728.0,894.0,980.75,1127
ESR1 NM_001291241.2,1785,845.3680672268907,180.2984713688186,177,729.0,895.0,981.0,1127
ESR1 NM_001328100.2,933,916.0150053590568,107.94234169602207,668,836.0,936.0,985.0,1127
ESR1 NM_001385568.1,1788,845.1006711409397,180.26523683813286,177,728.0,894.5,981.0,1127
ESR1 NM_001385569.1,1788,845.1006711409397,180.26523683813286,177,728.0,894.5,981.0,1127
ESR1 NM_001385570.1,1401,825.4425410421128,189.24853957646332,177,706.0,848.0,971.0,1127
ESR1 NM_001385571.1,1401,825.4425410421128,189.24853957646332,177,706.0,848.0,971.0,1127
ESR1 NM_001385572.1,1401,825.4425410421128,189.24853957646332,177,706.0,848.0,971.0,1127
FGFR1 NM_001174063.2,2463,794.8696711327649,113.48163599336661,373,722.0,821.0,882.0,1007
FGFR1 NM_001174064.2,2439,793.6174661746618,113.61497899478584,373,721.0,818.0,882.0,1007
FGFR1 NM_001174065.2,2463,794.6086073893625,114.06363875947733,373,722.0,821.0,882.0,1007
FGFR1 NM_001174066.2,2202,801.7488646684832,105.24210663804945,442,732.0,823.0,883.0,1007
FGFR1 NM_001174067.2,2562,793.0191256830601,115.21322958461191,373,720.0,819.0,882.0,1007
FGFR1 NM_001354367.2,2493,784.1905334937826,118.15004691540219,373,708.0,809.0,872.0,1007
FGFR1 NM_001354368.2,2190,803.1735159817351,103.67116033679035,442,733.25,823.5,884.0,1007
FGFR1 NM_001354369.2,2487,784.9047044632086,117.3913499737335,373,710.0,809.0,872.0,1007
FGFR1 NM_001354370.2,2226,790.541329739443,110.64789116460746,442,716.0,810.0,873.0,1007
FGFR1 NM_015850.4,2463,794.6086073893625,114.06363875947733,373,722.0,821.0,882.0,1007
FGFR1 NM_023105.3,2202,801.7488646684832,105.24210663804945,442,732.0,823.0,883.0,1007
FGFR1 NM_023106.3,2196,802.3128415300547,104.8297286901589,442,733.0,823.0,884.0,1007
FGFR1 NM_023110.3,2469,794.1243418388011,114.34726464391697,373,721.0,820.0,882.0,1007
FGFR2 NM_000141.5,2466,958.669099756691,166.39932661136157,549,831.25,960.0,1082.0,1311
FGFR2 NM_001144913.1,2310,939.1220779220779,155.02115640136492,549,823.0,938.0,1048.0,1298
FGFR2 NM_001144914.1,2130,947.0680751173709,167.34218202525392,549,822.25,938.0,1061.0,1311
FGFR2 NM_001144915.2,2124,956.1798493408663,161.45863513864649,599,829.0,951.0,1084.0,1298
FGFR2 NM_001144916.2,2121,967.7293729372938,168.44458897998152,599,835.0,963.0,1097.0,1311
FGFR2 NM_001144917.2,2118,952.2337110481586,171.74478394962188,549,824.0,943.0,1069.0,1311
FGFR2 NM_001144918.2,2115,968.1768321513002,168.47174366301007,599,836.0,965.0,1097.0,1311
FGFR2 NM_001144919.2,2043,942.0504160548213,155.37063804048034,599,823.0,930.0,1055.0,1298
FGFR2 NM_001320654.2,1782,957.0600448933782,167.59170824083645,599,828.0,950.0,1074.0,1311
FGFR2 NM_001320658.2,2460,959.0317073170731,166.43841028803027,549,833.0,961.0,1083.0,1311
FGFR2 NM_022970.3,2469,954.5103280680437,164.54662798813814,549,829.0,955.0,1066.0,1311
FGFR2 NM_023029.2,2199,963.7630741246021,167.52001165427725,599,833.0,957.0,1092.0,1311
FGFR3 NM_000142.5,2421,523.1296984717059,134.50603119397164,57,463.0,523.0,609.0,812
FGFR3 NM_001163213.2,2427,513.5372888339514,134.39494862430587,57,453.0,514.0,598.0,812
FGFR3 NM_001354809.2,2424,522.9913366336634,134.48031892248974,57,462.75,523.0,609.0,812
FGFR3 NM_001354810.2,2379,524.0264817150063,135.69657274047924,57,461.0,526.0,611.0,812
FGFR3 NM_022965.4,2085,525.2455635491607,138.59462954773366,57,466.0,527.0,612.0,812
FLT3 NM_004119.3,2982,890.1364855801476,154.81627276475334,32,815.0,906.0,991.0,1163
GNA11 NM_002067.5,1080,532.0527777777778,153.01927041796472,94,477.0,569.0,651.25,720
GNAQ NM_002072.5,1080,1013.2324074074074,272.1985977430648,394,801.0,977.5,1265.75,1535
GNAS NM_000516.7,1185,1027.2472573839661,298.90453505369277,143,985.0,1135.0,1221.0,1336
GNAS NM_001077488.5,1188,1027.3156565656566,298.52986967941246,143,985.0,1134.5,1221.0,1336
GNAS NM_001077489.4,1140,1019.3105263157895,301.99283095887694,143,973.0,1128.5,1215.5,1336
GNAS NM_001077490.3,1881,721.1026049973418,181.60826909253015,208,649.0,780.0,847.0,963
GNAS NM_001309840.2,1008,1133.0882936507937,125.34759275232793,713,1063.75,1160.0,1230.0,1336
GNAS NM_001309842.2,264,653.7765151515151,408.0621449279152,143,283.0,345.0,1033.25,1257
GNAS NM_001309861.2,1008,1133.0882936507937,125.34759275232793,713,1063.75,1160.0,1230.0,1336
GNAS NM_001309883.1,1881,721.1026049973418,181.60826909253015,208,649.0,780.0,847.0,963
GNAS NM_016592.5,738,837.2357723577236,194.3267435985721,437,617.0,898.0,1028.0,1095
GNAS NM_080425.4,3114,855.6323057161208,251.2165018526814,208,725.0,840.0,1051.75,1336
GNAS NM_080426.4,1143,1019.4024496937883,301.6014391296269,143,973.0,1128.0,1215.0,1336
HRAS NM_001130442.3,570,634.2736842105263,92.01303973899061,400,566.0,634.5,705.0,812
HRAS NM_001318054.2,333,643.2162162162163,59.87196259449797,485,599.0,660.0,685.0,733
HRAS NM_005343.4,570,634.2736842105263,92.01303973899061,400,566.0,634.5,705.0,812
HRAS NM_176795.5,513,638.766081871345,93.68041094160826,400,569.0,641.0,713.0,812
IDH1 NM_001282386.1,1245,1047.7887550200803,165.77058063478995,622,911.0,1063.0,1176.0,1397
IDH1 NM_001282387.1,1245,1047.7887550200803,165.77058063478998,622,911.0,1063.0,1176.0,1397
IDH1 NM_005896.4,1245,1047.7887550200803,165.77058063478995,622,911.0,1063.0,1176.0,1397
IDH2 NM_001289910.1,1203,788.6408977556109,106.0023893391842,522,719.0,786.0,866.0,1035
IDH2 NM_001290114.2,969,787.0588235294117,104.35513134026634,522,719.0,786.0,860.0,1035
IDH2 NM_002168.4,1359,726.3863134657837,218.24804190385717,28,683.0,775.0,857.0,1035
KIT NM_000222.3,2931,1091.3415216649607,223.41741580485447,468,927.5,1132.0,1279.0,1455
KIT NM_001093772.2,2919,1092.4984583761561,223.13775819119087,468,930.0,1133.0,1279.0,1455
KIT NM_001385284.1,2934,1090.9546693933196,223.63039755867274,468,926.25,1132.0,1278.75,1455
KIT NM_001385285.1,2928,1091.4781420765028,223.4910626262881,468,927.0,1132.0,1279.0,1455
KIT NM_001385286.1,2916,1092.6368312757202,223.21079761742914,468,930.0,1134.0,1279.25,1455
KIT NM_001385288.1,2922,1092.1088295687885,223.35418177028822,468,930.0,1133.0,1279.0,1455
KIT NM_001385290.1,2931,1091.0907540088706,223.70435287380363,468,926.0,1132.0,1279.0,1455
KIT NM_001385292.1,2919,1092.2466598150052,223.42753884600208,468,929.5,1133.0,1279.0,1455
KRAS NM_001369786.1,570,825.780701754386,151.4644829963398,516,728.0,822.5,902.75,1185
KRAS NM_001369787.1,567,769.1216931216932,188.7945889727691,413,595.0,770.0,885.0,1185
KRAS NM_004985.5,567,769.1216931216932,188.7945889727691,413,595.0,770.0,885.0,1185
KRAS NM_033360.4,570,825.780701754386,151.4644829963398,516,728.0,822.5,902.75,1185
MAP2K1 NM_002755.4,1182,938.4153976311337,133.5532350317169,579,837.0,959.0,1033.0,1205
MAP2K2 NM_030662.4,1203,518.2227763923524,112.81374920603652,180,456.5,522.0,601.0,735
MDM2 NM_001145337.3,1335,962.9026217228464,195.765792167392,510,827.5,1003.0,1118.0,1288
MDM2 NM_001145339.2,1329,965.5191873589165,197.53460075267785,510,822.0,1012.0,1118.0,1288
MDM2 NM_001145340.3,888,1000.5416666666666,186.90539980465195,569,838.0,1051.5,1136.0,1288
MDM2 NM_001278462.2,966,987.6045548654245,184.66193993926646,569,830.0,1033.5,1128.0,1288
MDM2 NM_001367990.1,1476,960.8184281842819,190.7392884590553,510,828.75,1002.0,1111.0,1288
MDM2 NM_002392.5,1494,959.566265060241,190.29608357456328,510,829.25,998.0,1109.0,1288
MET NM_000245.4,4173,1149.0277977474238,209.68121535954324,634,984.0,1157.0,1325.0,1591
MET NM_001127500.3,4227,1147.6881949373078,209.09617154389306,634,983.0,1154.0,1323.5,1591
MET NM_001324401.3,2805,1161.0142602495544,230.45217091101543,634,977.0,1211.0,1353.0,1591
MET NM_001324402.2,2883,1057.726326742976,175.10933936473833,634,932.0,1047.0,1188.0,1461
MLH1 NM_000249.4,2271,984.9837076177895,151.17997326345557,445,892.0,985.0,1071.5,1369
MLH1 NM_001167617.3,1977,992.9398077895802,153.4613421054737,445,898.0,992.0,1077.0,1369
MLH1 NM_001167618.3,1548,1011.6976744186046,161.32982535141232,445,908.0,1014.0,1097.25,1369
MLH1 NM_001167619.3,1548,1011.6976744186046,161.32982535141232,445,908.0,1014.0,1097.25,1369
MLH1 NM_001258271.2,2064,984.2417635658915,156.79350675810196,445,886.0,980.0,1075.0,1369
MLH1 NM_001258273.2,1548,1011.6976744186046,161.32982535141232,445,908.0,1014.0,1097.25,1369
MLH1 NM_001258274.3,1548,1011.6976744186046,161.32982535141232,445,908.0,1014.0,1097.25,1369
MLH1 NM_001354615.2,1548,1011.6976744186046,161.3298253514123,445,908.0,1014.0,1097.25,1369
MLH1 NM_001354616.2,1548,1011.6976744186046,161.3298253514123,445,908.0,1014.0,1097.25,1369
MLH1 NM_001354617.2,1548,1011.6976744186046,161.32982535141232,445,908.0,1014.0,1097.25,1369
MLH1 NM_001354618.2,1548,1011.6976744186046,161.32982535141232,445,908.0,1014.0,1097.25,1369
MLH1 NM_001354619.2,1548,1011.6976744186046,161.3298253514123,445,908.0,1014.0,1097.25,1369
MLH1 NM_001354620.2,1977,992.9398077895802,153.4613421054737,445,898.0,992.0,1077.0,1369
MLH1 NM_001354621.2,1248,1019.3020833333334,165.4771408188674,445,928.0,1018.0,1090.0,1369
MLH1 NM_001354622.2,1248,1019.3020833333334,165.47714081886738,445,928.0,1018.0,1090.0,1369
MLH1 NM_001354623.2,1248,1019.3020833333334,165.4771408188674,445,928.0,1018.0,1090.0,1369
MLH1 NM_001354624.2,1197,1036.857142857143,143.82691361421124,694,942.0,1030.0,1095.0,1369
MLH1 NM_001354625.2,1197,1036.857142857143,143.82691361421124,694,942.0,1030.0,1095.0,1369
MLH1 NM_001354626.2,1197,1036.857142857143,143.8269136142112,694,942.0,1030.0,1095.0,1369
MLH1 NM_001354627.2,1197,1036.857142857143,143.8269136142112,694,942.0,1030.0,1095.0,1369
MLH1 NM_001354628.2,2178,983.3282828282828,153.5877597462034,445,888.0,981.0,1070.0,1369
MLH1 NM_001354629.2,2172,992.6542357274401,148.57923694246765,445,901.75,994.0,1075.0,1369
MLH1 NM_001354630.2,2106,985.2193732193732,154.63095388710022,445,892.0,983.0,1072.0,1369
MSH2 NM_000251.3,2805,830.5319073083779,218.91313065037212,317,663.0,827.0,979.0,1285
MSH2 NM_001258281.1,2607,854.517836593786,207.22006695197712,345,690.5,845.0,991.5,1285
MSH6 NM_000179.3,4083,970.8280675973549,201.54985067853139,256,942.0,1009.0,1078.0,1358
MSH6 NM_001281492.2,3693,981.2293528296777,199.0410329831115,279,953.0,1012.0,1086.0,1358
MSH6 NM_001281493.2,3177,1021.8227887944602,118.88421121823067,625,969.0,1014.0,1086.0,1358
MSH6 NM_001281494.2,3177,1021.8227887944602,118.88421121823066,625,969.0,1014.0,1086.0,1358
MUTYH NM_001048171.2,1566,787.8895274584929,96.48664556323291,557,714.0,788.0,856.0,1005
MUTYH NM_001048172.2,1569,787.9037603569152,96.3954191285195,557,714.0,788.0,856.0,1005
MUTYH NM_001048173.2,1566,787.8895274584929,96.48664556323291,557,714.0,788.0,856.0,1005
MUTYH NM_001048174.2,1566,787.8895274584929,96.48664556323291,557,714.0,788.0,856.0,1005
MUTYH NM_001128425.2,1650,786.1393939393939,96.20328543347797,557,713.25,788.0,852.0,1005
MUTYH NM_001293190.2,1611,788.6561142147734,95.39613221606893,557,716.0,790.0,854.0,1005
MUTYH NM_001293191.2,1599,786.4196372732958,96.36066423407972,557,713.0,786.0,854.5,1005
MUTYH NM_001293192.2,1290,787.9759689922481,92.44885049237408,568,715.0,786.0,856.0,1005
MUTYH NM_001293195.2,1566,787.8895274584929,96.48664556323291,557,714.0,788.0,856.0,1005
MUTYH NM_001293196.2,1290,787.9759689922481,92.44885049237408,568,715.0,786.0,856.0,1005
MUTYH NM_001350650.2,1221,787.0786240786241,95.3645398066363,568,710.0,783.0,860.0,1005
MUTYH NM_001350651.2,1221,787.0786240786241,95.3645398066363,568,710.0,783.0,860.0,1005
MUTYH NM_012222.3,1641,787.1962218159658,95.39183894304655,557,715.0,789.0,853.0,1005
MYC NM_001354870.1,1362,949.5308370044053,146.2081071076978,617,824.0,942.5,1069.0,1220
MYC NM_002467.6,1365,948.9113553113554,146.64303286042912,617,824.0,941.0,1069.0,1220
MYCN NM_001293228.2,1395,648.7125448028673,354.670309584904,14,299.5,786.0,897.0,1191
MYCN NM_001293231.2,762,864.6666666666666,184.34438766409488,444,759.0,875.5,999.0,1191
MYCN NM_001293233.2,339,628.1445427728613,108.91911006200247,419,512.0,663.0,714.0,811
MYCN NM_005378.6,1395,648.7125448028673,354.670309584904,14,299.5,786.0,897.0,1191
NRAS NM_002524.5,570,1057.0333333333333,229.841063625307,378,930.5,1054.5,1243.75,1432
NTRK1 NM_001007792.1,2283,715.5795006570302,129.10890632922244,287,632.0,726.0,816.0,940
NTRK1 NM_001012331.2,2373,676.6906868942267,173.9760079262985,40,583.0,710.0,804.0,940
NTRK1 NM_002529.4,2391,679.2425763278962,175.7830767909113,40,584.0,712.0,806.0,1032
NTRK2 NM_001007097.3,1434,1083.354951185495,191.76793505187206,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001018064.3,2469,1095.1915755366545,183.00597405997837,573,958.0,1124.0,1247.0,1401
NTRK2 NM_001018065.2,1662,1081.9897713598075,186.2004623438672,622,913.25,1108.0,1241.0,1401
NTRK2 NM_001018066.3,1614,1088.1598513011152,185.3873556688464,622,930.5,1117.0,1245.0,1401
NTRK2 NM_001291937.2,1395,1085.888888888889,193.19441404874968,622,915.0,1114.0,1261.0,1401
NTRK2 NM_001369532.1,2469,1095.1915755366545,183.00597405997837,573,958.0,1124.0,1247.0,1401
NTRK2 NM_001369533.1,2469,1095.1915755366545,183.00597405997837,573,958.0,1124.0,1247.0,1401
NTRK2 NM_001369534.1,2433,1099.861898890259,180.22660899904335,573,965.0,1127.0,1249.0,1401
NTRK2 NM_001369535.1,2001,1104.8665667166417,187.11125216473934,573,966.0,1144.0,1259.0,1401
NTRK2 NM_001369536.1,2049,1099.4704734016593,188.1919970813042,573,950.0,1134.0,1257.0,1401
NTRK2 NM_001369537.1,1662,1081.9897713598075,186.2004623438672,622,913.25,1108.0,1241.0,1401
NTRK2 NM_001369538.1,1614,1088.1598513011152,185.3873556688464,622,930.5,1117.0,1245.0,1401
NTRK2 NM_001369539.1,1434,1083.354951185495,191.76793505187206,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369540.1,1434,1083.354951185495,191.76793505187206,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369541.1,1434,1083.354951185495,191.7679350518721,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369542.1,1434,1083.354951185495,191.7679350518721,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369543.1,1434,1083.354951185495,191.76793505187206,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369544.1,1434,1083.354951185495,191.7679350518721,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369545.1,1434,1083.354951185495,191.76793505187206,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369546.1,1395,1085.888888888889,193.19441404874968,622,915.0,1114.0,1261.0,1401
NTRK2 NM_001369547.1,1416,1077.375,194.5672626616478,622,906.0,1099.5,1258.25,1401
NTRK2 NM_001369548.1,1434,1083.354951185495,191.7679350518721,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369549.1,1434,1083.354951185495,191.7679350518721,622,914.25,1107.5,1258.0,1401
NTRK2 NM_001369550.1,966,1097.6614906832299,204.72604292129225,622,919.0,1119.0,1285.0,1401
