NCBI_ID,total_exons_length,mean,std,min,25%,50%,75%,max
NM_001281494.2,3177,367.67044381491974,49.35318390486372,194,352.0,378.0,401.0,456
NM_001282386.1,1245,315.90281124497994,43.056935686832915,200,280.0,322.0,346.0,401
NM_001282387.1,1245,315.90281124497994,43.056935686832915,200,280.0,322.0,346.0,401
NM_001293228.2,1395,229.40143369175627,127.03121883019128,6,105.5,281.0,335.0,386
NM_001293231.2,762,290.0209973753281,59.99896696484762,149,253.0,290.0,339.0,386
NM_001293233.2,339,258.59882005899703,61.33021108314424,149,219.5,265.0,312.0,348
NM_001353765.2,1659,343.2471368294153,54.91174338939431,219,307.0,340.0,372.0,460
NM_004304.5,4863,310.83281924737815,68.09799645325685,95,275.0,319.0,352.0,460
NM_005378.6,1395,229.40143369175627,127.03121883019128,6,105.5,281.0,335.0,386
NM_005896.4,1245,315.90281124497994,43.056935686832915,200,280.0,322.0,346.0,401
NM_000249.4,2271,301.8687802730075,38.26438801990753,167,278.0,302.0,328.0,392
NM_001098209.2,2346,368.3226768968457,49.85166368871414,241,334.0,364.0,407.0,470
NM_001098210.2,2346,368.3226768968457,49.85166368871414,241,334.0,364.0,407.0,470
NM_001167617.3,1977,301.95245321193727,39.477018442663955,167,277.0,302.0,329.0,392
NM_001167618.3,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001167619.3,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001258271.2,2064,300.7533914728682,39.6829013475578,167,275.0,299.0,329.0,392
NM_001258273.2,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001258274.3,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001330729.2,2325,368.741935483871,49.830975759396175,241,334.0,365.0,408.0,470
NM_001354615.2,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001354616.2,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001354617.2,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001354618.2,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001354619.2,1548,307.2674418604651,38.86845931250145,167,287.0,304.5,336.0,392
NM_001354620.2,1977,301.95245321193727,39.477018442663955,167,277.0,302.0,329.0,392
NM_001354621.2,1248,303.93830128205127,34.63087804073509,167,287.0,302.0,327.0,383
NM_001354622.2,1248,303.93830128205127,34.63087804073509,167,287.0,302.0,327.0,383
NM_001354623.2,1248,303.93830128205127,34.63087804073509,167,287.0,302.0,327.0,383
NM_001354624.2,1197,307.25563909774434,30.594168658144945,216,290.0,303.0,329.0,383
NM_001354625.2,1197,307.25563909774434,30.594168658144945,216,290.0,303.0,329.0,383
NM_001354626.2,1197,307.25563909774434,30.594168658144945,216,290.0,303.0,329.0,383
NM_001354627.2,1197,307.25563909774434,30.594168658144945,216,290.0,303.0,329.0,383
NM_001354628.2,2178,301.65794306703395,38.98998238647263,167,277.0,301.0,330.0,392
NM_001354629.2,2172,303.2136279926335,38.41514170495296,167,279.0,304.0,330.0,392
NM_001354630.2,2106,300.9553656220323,38.395539900625906,167,277.0,300.0,327.0,392
NM_001354689.3,2007,329.0921773791729,34.05988470845676,232,305.0,332.0,355.0,397
NM_001354690.3,1947,329.0190035952748,34.54222951950701,232,303.0,332.0,356.0,397
NM_001354691.3,1704,324.4330985915493,33.254815882120745,232,300.0,328.0,347.0,397
NM_001354692.3,1704,324.4330985915493,33.254815882120745,232,300.0,328.0,347.0,397
NM_001354693.3,1848,329.80898268398266,35.0543361263642,232,304.0,333.0,357.0,397
NM_001354694.3,1764,324.67233560090705,32.75104714417371,232,300.0,328.0,346.0,397
NM_001354695.3,1605,325.05981308411214,33.89559900834645,232,300.0,329.0,349.0,397
NM_001904.4,2346,368.3226768968457,49.85166368871414,241,334.0,364.0,407.0,470
NM_002880.4,1947,329.0190035952748,34.54222951950701,232,303.0,332.0,356.0,397
NM_004656.4,2190,319.76666666666665,48.490864980939094,196,288.0,321.0,360.0,409
NM_006218.4,3207,330.62051761771124,48.077556034414656,205,297.0,326.0,362.0,447
NM_000142.5,2421,265.28087567121025,86.2751676169456,11,220.0,282.0,327.0,389
NM_000222.3,2931,325.3261685431593,42.647336191805785,192,300.0,336.0,355.0,404
NM_001093772.2,2919,325.65159301130524,42.43050468622213,192,301.0,336.0,355.0,404
NM_001163213.2,2427,263.58838071693447,87.16735803508242,11,210.0,281.0,327.0,389
NM_001347827.2,2424,337.3832508250825,42.14197335527027,223,305.0,340.5,369.0,426
NM_001347828.2,3345,335.09925261584453,60.839681299407694,0,313.0,342.0,371.0,426
NM_001347829.2,3270,341.61559633027525,39.75190653270296,223,315.0,343.0,372.0,426
NM_001347830.2,3309,341.20822000604414,39.708557128088025,223,314.0,342.0,371.0,426
NM_001354809.2,2424,265.253300330033,86.22533435484476,11,220.0,281.0,327.0,389
NM_001354810.2,2379,263.9810844892812,86.73270363148545,11,218.0,275.0,327.0,389
NM_001385284.1,2934,325.233469665985,42.723969423976506,192,300.0,336.0,355.0,404
NM_001385285.1,2928,325.3306010928962,42.66895305985943,192,300.0,336.0,355.0,404
NM_001385286.1,2916,325.656378600823,42.45206232520548,192,301.0,336.0,355.25,404
NM_001385288.1,2922,325.55817932922656,42.50878077330144,192,301.0,336.0,355.0,404
NM_001385290.1,2931,325.23780279768,42.745613316839545,192,300.0,336.0,355.0,404
NM_001385292.1,2919,325.5628639945187,42.53036738918941,192,301.0,336.0,355.0,404
NM_006206.6,3270,341.61559633027525,39.75190653270296,223,315.0,343.0,372.0,426
NM_022965.4,2085,268.53237410071944,91.87511621350897,11,207.0,301.0,334.0,389
NM_000038.6,8532,372.06106422878577,50.59282966948145,188,354.0,385.0,405.0,491
NM_001127510.3,8532,372.06106422878577,50.59282966948145,188,354.0,385.0,405.0,491
NM_001127511.3,8478,374.242745930644,49.58010360233909,188,357.0,386.0,406.0,491
NM_001193376.3,3210,255.57632398753893,97.43238708545616,20,219.0,287.0,325.0,405
NM_001285439.2,5199,331.63069821119444,65.80342100207464,61,291.0,327.0,373.0,476
NM_001285440.2,4158,340.4757094757095,61.49196482818589,213,294.0,333.0,386.0,476
NM_001354895.2,8532,372.06106422878577,50.59282966948145,188,354.0,385.0,405.0,491
NM_001354896.2,8586,371.63894712322383,50.719527215967794,188,353.0,385.0,405.0,491
NM_001354897.2,8562,373.12555477692126,50.61113724053838,188,356.0,386.0,406.0,491
NM_001354898.2,8457,372.95293839422965,50.47987233127618,188,356.0,386.0,406.0,491
NM_001354899.2,8448,373.17163825757575,49.581687012966746,188,356.0,385.0,405.0,491
NM_001354900.2,8409,372.951361636342,49.92087353049071,188,355.0,386.0,405.0,491
NM_001354901.2,8355,373.3909036505087,49.77260394057949,188,356.0,386.0,406.0,491
NM_001354902.2,8259,373.75154377043225,50.465779354990914,188,357.0,386.0,406.0,491
NM_001354903.2,8229,372.6501397496658,50.45951431949837,188,355.0,385.0,405.0,491
NM_001354904.2,8154,373.58057395143487,50.32955000731585,188,357.0,386.0,406.0,491
NM_001354905.2,8052,374.04297069051165,49.58535451075908,188,357.0,386.0,406.0,491
NM_001354906.2,7683,380.5346869712352,42.890042906434275,192,364.0,388.0,408.0,491
NM_152756.5,5127,331.1240491515506,66.08415623413414,61,291.0,326.0,372.0,476
NM_198253.3,3399,260.30891438658426,96.86504151840334,20,229.0,292.0,329.0,405
NM_000125.4,1788,322.9647651006711,70.11920771474503,54,295.0,333.0,369.0,437
NM_000367.5,738,266.49051490514904,31.646504811163695,188,246.0,263.0,287.0,343
NM_001122740.2,1788,322.9647651006711,70.11920771474503,54,295.0,333.0,369.0,437
NM_001122741.2,1788,322.9647651006711,70.11920771474503,54,295.0,333.0,369.0,437
NM_001122742.2,1788,322.9647651006711,70.11920771474503,54,295.0,333.0,369.0,437
NM_001291230.2,1794,322.7413600891862,70.10858437811507,54,294.0,333.0,369.0,437
NM_001291241.2,1785,323.0341736694678,70.15764965133786,54,295.0,333.0,369.0,437
NM_001328100.2,933,336.88210075026797,45.95954826006027,248,302.0,331.0,369.0,437
NM_001346817.1,738,266.49051490514904,31.646504811163695,188,246.0,263.0,287.0,343
NM_001346818.1,693,266.54112554112555,32.639785598769464,188,245.0,260.0,289.0,343
NM_001378891.1,7032,332.71857224118315,53.919618707238314,184,296.0,333.0,369.0,475
NM_001378902.1,7026,332.80074010816963,53.86232487308082,184,296.0,333.0,369.0,475
NM_001385568.1,1788,322.9647651006711,70.11920771474503,54,295.0,333.0,369.0,437
NM_001385569.1,1788,322.9647651006711,70.11920771474503,54,295.0,333.0,369.0,437
NM_001385570.1,1401,312.8693790149893,73.25776943856604,54,285.0,323.0,359.0,437
NM_001385571.1,1401,312.8693790149893,73.25776943856604,54,285.0,323.0,359.0,437
NM_001385572.1,1401,312.8693790149893,73.25776943856604,54,285.0,323.0,359.0,437
NM_002944.3,7044,332.7816581487791,53.83021645543955,184,296.0,333.0,369.0,475
NM_000245.4,4173,347.9928109273904,45.6200905482638,212,314.0,348.0,384.0,448
NM_000535.7,2589,318.37813827732714,56.8654313336985,171,270.0,320.0,372.0,428
NM_001127500.3,4227,348.02129169623845,45.51902418382081,212,314.0,348.0,384.0,448
NM_001322003.2,2184,324.7765567765568,58.41044905434054,171,273.0,335.0,376.0,428
NM_001322004.2,2184,324.7765567765568,58.41044905434054,171,273.0,335.0,376.0,428
NM_001322005.2,2184,324.7765567765568,58.41044905434054,171,273.0,335.0,376.0,428
NM_001322006.2,2433,322.9330045211673,55.365160702635734,171,277.0,325.0,374.0,428
NM_001322007.2,2271,323.38441215323644,57.75416306748501,171,274.0,329.0,376.0,428
NM_001322008.2,2271,323.38441215323644,57.75416306748501,171,274.0,329.0,376.0,428
NM_001322009.2,2217,324.7744700045106,58.02194917608641,171,274.0,335.0,376.0,428
NM_001322010.2,2028,330.73323471400397,56.03354886944893,171,282.0,348.0,377.0,428
NM_001322011.2,1656,340.40157004830917,54.489157190306166,193,298.0,364.0,380.0,428
NM_001322012.2,1656,340.40157004830917,54.489157190306166,193,298.0,364.0,380.0,428
NM_001322013.2,2016,326.58234126984127,60.061590932843444,171,271.0,349.0,378.0,428
NM_001322014.2,2622,318.45690312738367,56.552294477795655,171,271.0,320.0,372.0,428
NM_001322015.2,2280,322.83508771929826,58.11110386002685,171,272.0,329.0,376.0,428
NM_001324401.3,2805,346.83529411764704,48.877827786977704,212,312.0,344.0,390.0,448
NM_001324402.2,2883,332.57752341311135,41.33559369199795,212,304.0,331.0,367.0,421
NM_001346897.2,3276,311.0912698412698,56.97854346474741,39,287.0,316.0,346.0,413
NM_001346898.2,3411,311.1029023746702,56.09082203967907,39,287.0,316.0,345.0,413
NM_001346899.2,3498,312.53887935963405,56.52645128355201,39,287.0,318.0,347.0,413
NM_001346900.2,3474,318.86039147956245,39.267044015495046,213,290.0,319.0,346.75,413
NM_001346941.2,2832,307.27966101694915,58.108512811860344,39,284.75,314.5,340.25,403
NM_001354609.2,2304,297.70269097222223,74.49287616223042,23,284.75,316.0,336.0,395
NM_001374244.1,2421,301.04997934737713,74.54302366463068,23,287.0,318.0,339.0,406
NM_001374258.1,2424,301.09983498349834,74.5016898542626,23,287.0,318.0,338.0,406
NM_001378467.1,2313,297.59489840034587,74.36800451181739,23,284.0,316.0,336.0,395
NM_001378468.1,2277,293.9732103645147,75.2250091796434,23,282.0,312.0,333.0,395
NM_001378469.1,2235,296.8859060402685,75.37723068089579,23,284.0,315.0,336.0,395
NM_001378470.1,2202,298.0004541326067,76.05057918896921,23,285.25,318.0,337.0,395
NM_001378471.1,2193,296.54765161878703,76.03127739035102,23,284.0,315.0,336.0,395
NM_001378472.1,2148,314.7276536312849,36.08382879103759,176,293.0,319.0,337.25,395
NM_001378473.1,2145,314.6904428904429,36.11547642166487,176,293.0,319.0,338.0,395
NM_001378474.1,2136,295.0187265917603,77.99294765132642,0,284.0,314.0,334.0,395
NM_001378475.1,2040,290.46862745098036,75.38854071209884,23,282.0,310.0,331.25,379
NM_004333.6,2301,297.6458061712299,74.53386254649497,23,284.0,316.0,336.0,395
NM_005228.5,3633,312.49600880814756,55.70415331077573,39,288.0,318.0,346.0,413
NM_005631.5,2364,304.1823181049069,104.11194376685071,12,295.0,333.0,361.0,445
NM_201282.2,1887,302.89931107578167,66.88280085662164,39,281.0,311.0,338.0,413
NM_201283.2,1218,303.0706075533662,79.97821153448646,39,281.0,314.0,351.0,413
NM_201284.2,2118,301.2020774315392,63.5427822244171,39,281.25,304.5,335.0,413
NM_001174063.2,2463,332.1153065367438,43.926630232697654,202,300.0,332.0,365.0,421
NM_001174064.2,2439,331.319803198032,44.93712019857749,202,297.0,332.0,365.0,421
NM_001174065.2,2463,332.00284206252536,44.128030718439675,202,300.0,332.0,365.0,421
NM_001174066.2,2202,332.2747502270663,43.99617293727995,202,300.0,331.0,364.0,421
NM_001174067.2,2562,330.9871194379391,43.98127363626791,202,300.0,330.0,364.0,421
NM_001354367.2,2493,324.23144805455274,43.54090461840422,202,293.0,325.0,357.0,421
NM_001354368.2,2190,332.7068493150685,43.692391019611556,202,301.0,331.0,364.0,421
NM_001354369.2,2487,324.45798150381984,43.347588384730045,202,293.0,325.0,357.0,421
NM_001354370.2,2226,323.7178796046721,43.29144933810876,202,293.0,324.0,355.0,421
NM_001354870.1,1362,376.17254038179146,55.615257878554104,215,347.0,368.0,415.0,494
NM_002467.6,1365,376.03882783882784,55.62712938442642,215,346.0,368.0,415.0,494
NM_015850.4,2463,332.00284206252536,44.128030718439675,202,300.0,332.0,365.0,421
NM_023105.3,2202,332.2747502270663,43.99617293727995,202,300.0,331.0,364.0,421
NM_023106.3,2196,332.42714025500914,43.9593379230582,202,300.75,331.0,364.0,421
NM_023110.3,2469,331.86796273795056,44.15907481038095,202,300.0,332.0,365.0,421
NM_000077.5,471,168.08704883227176,50.402453313261276,71,124.0,155.0,215.5,279
NM_000264.5,4344,310.61441068139965,76.33256300235642,12,287.0,318.0,360.0,441
NM_001007097.3,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001018064.3,2469,344.97974888618876,44.84004972948209,239,313.0,341.0,381.0,440
NM_001018065.2,1662,343.0300842358604,48.80488926334481,239,308.0,337.0,387.0,440
NM_001018066.3,1614,344.64684014869886,48.57342885394352,239,311.0,338.0,389.0,440
NM_001083602.3,4146,322.00964785335265,56.2748845673857,53,292.0,322.0,362.0,441
NM_001083603.3,4341,315.4565768256162,62.91784392395806,102,287.0,318.0,360.0,441
NM_001083604.3,3891,329.9514263685428,45.070849166873344,204,295.5,327.0,364.0,441
NM_001083605.3,3891,329.9514263685428,45.070849166873344,204,295.5,327.0,364.0,441
NM_001083606.3,3891,329.9514263685428,45.070849166873344,204,295.5,327.0,364.0,441
NM_001083607.3,3891,329.9514263685428,45.070849166873344,204,295.5,327.0,364.0,441
NM_001195132.2,504,175.48809523809524,56.25682955794246,71,125.75,164.0,228.0,296
NM_001291937.2,1395,338.4279569892473,47.91605157286933,239,306.0,334.0,365.0,440
NM_001354918.2,4188,309.00978987583574,76.9419500204125,12,286.75,316.0,359.0,441
NM_001354919.2,552,256.5380434782609,74.89776699652171,53,187.0,282.0,301.0,372
NM_001363763.2,318,167.69811320754718,49.82110010182662,112,124.0,143.0,215.75,279
NM_001369532.1,2469,344.97974888618876,44.84004972948209,239,313.0,341.0,381.0,440
NM_001369533.1,2469,344.97974888618876,44.84004972948209,239,313.0,341.0,381.0,440
NM_001369534.1,2433,346.3592272914098,43.6952949117979,239,315.0,341.0,382.0,440
NM_001369535.1,2001,349.5487256371814,43.94930886402182,239,318.0,346.0,387.0,440
NM_001369536.1,2049,348.1224987798926,44.42253315115596,239,316.0,345.0,386.0,440
NM_001369537.1,1662,343.0300842358604,48.80488926334481,239,308.0,337.0,387.0,440
NM_001369538.1,1614,344.64684014869886,48.57342885394352,239,311.0,338.0,389.0,440
NM_001369539.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369540.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369541.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369542.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369543.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369544.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369545.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369546.1,1395,338.4279569892473,47.91605157286933,239,306.0,334.0,365.0,440
NM_001369547.1,1416,337.4816384180791,48.27172443499953,239,302.0,334.0,364.0,440
NM_001369548.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369549.1,1434,337.7329149232915,47.53379600900348,239,304.0,334.0,363.0,440
NM_001369550.1,966,343.68633540372673,48.3309184515491,239,311.0,336.0,375.0,440
NM_001369551.1,966,343.68633540372673,48.3309184515491,239,311.0,336.0,375.0,440
NM_001369552.1,966,343.68633540372673,48.3309184515491,239,311.0,336.0,375.0,440
NM_002072.5,1080,298.3222222222222,74.06406981836695,97,272.0,305.0,342.0,428
NM_006180.6,2517,343.90584028605485,45.09378446654286,239,312.0,339.0,378.0,440
NM_058195.4,399,153.47368421052633,33.80083083351214,106,125.0,139.0,179.0,221
NM_058197.5,351,223.6980056980057,59.138577899805775,71,188.0,244.0,270.0,288
NM_000141.5,2466,301.330900243309,55.72701496507263,163,257.0,303.5,339.0,445
NM_000314.8,1212,316.18151815181517,45.27625147891916,204,285.0,319.0,346.0,408
NM_001144913.1,2310,293.26493506493506,50.88125877446342,163,252.0,290.5,335.0,412
NM_001144914.1,2130,298.7906103286385,57.44297972170251,163,252.0,298.0,337.0,445
NM_001144915.2,2124,296.1902071563089,51.95314366112603,163,253.75,300.0,337.0,412
NM_001144916.2,2121,303.65063649222066,57.03014810805564,163,258.0,305.0,342.0,445
NM_001144917.2,2118,296.1694995278565,54.48270127004024,163,252.0,297.5,336.0,445
NM_001144918.2,2115,303.612293144208,57.10604452983954,163,258.0,305.0,342.0,445
NM_001144919.2,2043,292.22026431718064,52.081976373842785,163,251.0,286.0,335.0,412
NM_001178133.2,1302,260.1505376344086,72.5154519546933,48,243.0,285.0,308.0,345
NM_001304717.5,1731,273.14095898324666,96.62922883240122,34,246.0,301.0,336.0,408
NM_001304718.2,621,333.90177133655396,41.62960733101773,226,306.0,333.0,371.0,408
NM_001320654.2,1782,305.99943883277217,58.77472002869855,163,260.25,308.0,346.0,445
NM_001320658.2,2460,301.29227642276425,55.789089164509804,163,257.0,303.0,339.0,445
NM_001355216.1,2457,294.65364265364263,51.73193499660314,102,271.0,300.0,332.0,388
NM_016169.4,1455,264.03711340206183,69.46256646725291,48,248.0,285.0,309.0,345
NM_020630.6,3219,290.37371854613235,74.29356844423386,37,263.0,301.0,336.0,435
NM_020975.6,3345,290.66995515695066,73.00715544356531,37,266.0,302.0,335.0,435
NM_022970.3,2469,299.9603078169299,56.14283456362672,163,254.0,299.0,339.0,445
NM_023029.2,2199,301.33969986357437,57.3749431071019,163,255.5,302.0,341.0,445
NM_000051.4,9171,309.803838185585,41.31119776177024,171,281.0,312.0,339.0,418
NM_001130442.3,570,330.0105263157895,32.96384387836836,249,307.25,327.0,362.0,388
NM_001318054.2,333,317.9069069069069,35.91330399668311,249,289.0,310.0,347.0,380
NM_001351834.2,9171,309.803838185585,41.31119776177024,171,281.0,312.0,339.0,418
NM_001351835.2,339,272.01769911504425,27.825741232959782,207,251.0,274.0,297.0,316
NM_001351836.2,339,272.01769911504425,27.825741232959782,207,251.0,274.0,297.0,316
NM_005343.4,570,330.0105263157895,32.96384387836836,249,307.25,327.0,362.0,388
NM_176795.5,513,331.6393762183236,33.11356773831742,262,305.0,328.0,366.0,388
NM_000075.4,912,324.94627192982455,38.79706507346344,225,306.0,320.0,348.0,423
NM_001145337.3,1335,326.0988764044944,53.62957342421365,215,280.0,316.0,381.0,420
NM_001145339.2,1329,325.00376222723855,54.27346656131314,215,280.0,313.0,381.0,420
NM_001145340.3,888,342.64527027027026,55.1794986287796,219,286.0,364.0,394.0,420
NM_001278462.2,966,339.0600414078675,54.39801998071361,219,286.0,344.0,392.0,420
NM_001367990.1,1476,323.81639566395665,52.03283997712117,215,281.0,313.0,376.0,420
NM_001369786.1,570,301.88947368421054,35.365777268872066,224,275.0,304.5,334.75,360
NM_001369787.1,567,292.358024691358,43.88360610908359,193,254.0,294.0,335.0,360
NM_002392.5,1494,322.9069611780455,52.40186865927995,215,280.0,312.0,375.0,420
NM_004985.5,567,292.358024691358,43.88360610908359,193,254.0,294.0,335.0,360
NM_006231.4,6861,335.46407229266873,47.29959164053678,65,310.0,338.0,366.0,433
NM_033360.4,570,301.88947368421054,35.365777268872066,224,275.0,304.5,334.75,360
NM_000059.4,10257,365.3373306034903,29.08546037251458,257,345.0,365.0,386.0,455
NM_004119.3,2982,299.27062374245475,51.31629529278455,7,276.0,304.0,333.0,385
NM_001014431.2,1443,297.34650034650036,39.31102859715932,186,269.0,301.0,330.0,373
NM_001014432.2,1443,297.34650034650036,39.31102859715932,186,269.0,301.0,330.0,373
NM_001382430.1,1443,297.34650034650036,39.31102859715932,186,269.0,301.0,330.0,373
NM_001382431.1,1443,297.34650034650036,39.31102859715932,186,269.0,301.0,330.0,373
NM_001382432.1,1443,297.34650034650036,39.31102859715932,186,269.0,301.0,330.0,373
NM_001382433.1,1443,297.34650034650036,39.31102859715932,186,269.0,301.0,330.0,373
NM_005163.2,1443,297.34650034650036,39.31102859715932,186,269.0,301.0,330.0,373
NM_001007156.3,1839,278.18923327895595,61.06267025794869,73,259.0,290.0,320.0,378
NM_001012338.3,2520,291.95873015873013,59.6309934704207,73,272.0,304.0,331.0,392
NM_001243101.2,2454,293.5203748981255,59.43129199079133,73,273.0,305.0,333.0,392
NM_001289910.1,1203,327.75893599334995,36.86967301479672,210,302.0,329.0,350.5,427
NM_001290114.2,969,331.3095975232198,36.82305131579421,235,303.0,330.0,356.0,427
NM_001320134.1,1704,279.51525821596243,62.92456315183069,73,262.0,295.0,322.0,378
NM_001320135.2,1854,303.5992448759439,32.5758464793985,215,279.0,305.0,328.0,378
NM_001375810.1,2520,291.95873015873013,59.6309934704207,73,272.0,304.0,331.0,392
NM_001375811.1,2478,293.3361581920904,59.173915478038246,73,273.0,305.0,332.0,392
NM_001375812.1,2454,293.5203748981255,59.43129199079133,73,273.0,305.0,333.0,392
NM_001375813.1,1839,278.18923327895595,61.06267025794869,73,259.0,290.0,320.0,378
NM_001375814.1,1815,278.23801652892564,61.461299019873564,73,258.0,292.0,320.0,378
NM_002168.4,1359,302.16188373804266,88.89393319592155,11,294.0,324.0,347.0,427
NM_002530.4,2478,293.3361581920904,59.173915478038246,73,273.0,305.0,332.0,392
NM_002755.4,1182,313.6345177664975,40.47219293638165,218,280.0,318.0,344.0,389
NM_000548.5,5424,323.31637168141594,47.052814802320206,169,292.0,328.0,356.0,432
NM_001077183.3,5223,324.44744399770246,46.609834790842974,169,295.0,329.0,357.0,432
NM_001114382.3,5355,323.094304388422,46.953154187303454,169,292.0,328.0,356.0,432
NM_001318827.2,5115,325.0060606060606,46.80281908277406,169,295.0,331.0,357.0,432
NM_001318829.2,5079,326.37704272494585,45.747196840286726,169,299.0,331.0,357.0,432
NM_001318831.2,4692,331.9914748508099,42.80392516072816,169,305.0,336.0,360.0,432
NM_001318832.2,5256,323.916095890411,46.94662029014966,169,294.0,329.0,356.0,432
NM_001363528.2,5226,324.4158055874474,46.6151780412754,169,295.0,329.0,357.0,432
NM_001370404.1,5292,324.6574074074074,46.710943912131356,169,295.0,330.0,357.0,432
NM_001370405.1,5283,324.5678591709256,46.752910202043275,169,294.0,330.0,357.0,432
NM_021055.3,5295,324.62606232294615,46.71628957883421,169,295.0,330.0,357.0,432
NM_024675.4,3561,329.96517832069645,49.08689177788116,191,296.0,332.0,366.0,452
NM_000546.6,1182,311.665820642978,35.91556802250689,186,296.0,322.0,338.0,361
NM_001005862.3,3678,316.5663404023926,47.153691025804484,170,286.0,324.0,353.0,408
NM_001126112.3,1182,311.665820642978,35.91556802250689,186,296.0,322.0,338.0,361
NM_001126113.3,1041,309.4207492795389,41.618294237117304,186,290.0,325.0,340.0,361
NM_001126114.3,1026,311.4990253411306,38.849082596134856,186,294.0,325.0,340.0,361
NM_001126115.2,786,320.8206106870229,24.848424730777374,237,305.0,327.0,339.0,361
NM_001126116.2,630,322.815873015873,28.076962173292728,228,311.0,331.0,342.0,361
NM_001126117.2,645,319.1984496124031,35.18316311158883,186,309.0,331.0,342.0,361
NM_001126118.2,1065,318.456338028169,29.017628484994226,205,303.0,326.0,340.0,361
NM_001142571.2,1047,318.6800382043935,38.97883689168712,227,285.0,318.0,352.0,395
NM_001276695.3,924,316.96320346320346,36.09153448154655,186,304.0,329.0,341.25,361
NM_001276696.3,909,319.4334433443344,31.723287755808204,205,305.0,330.0,342.0,361
NM_001276697.3,705,320.74042553191487,25.254148451753643,237,305.0,327.0,339.0,361
