ID,total_length_of_exons,mean,std,min,25%,50%,75%,max
FGFR2 NM_001144917.2,2118,914.9938621340888,169.87658267027177,518,780.0,921.0,1030.75,1346
FGFR2 NM_001144918.2,2115,913.1593380614657,168.7309010924744,518,780.0,912.0,1029.0,1346
FGFR2 NM_001144919.2,2043,889.2863436123348,142.29358383456102,518,775.0,902.0,997.5,1223
FGFR2 NM_001320654.2,1782,910.2345679012345,175.5695823396153,518,773.0,910.0,1023.75,1346
FGFR2 NM_001320658.2,2460,913.0926829268293,163.38861438923593,518,785.0,919.0,1027.0,1346
FGFR2 NM_022970.3,2469,914.9850141757797,162.92525511492804,518,785.0,925.0,1026.0,1346
FGFR2 NM_023029.2,2199,912.0350159163256,166.2635961228788,518,781.5,912.0,1023.5,1346
FGFR3 NM_000142.5,2421,812.2321354812061,240.2190800528334,61,710.0,845.0,966.0,1189
FGFR3 NM_001163213.2,2427,798.2307375360527,242.93154358141862,61,663.0,835.0,952.0,1189
FGFR3 NM_001354809.2,2424,812.1159240924093,240.09312612801054,61,710.0,845.0,966.0,1189
FGFR3 NM_001354810.2,2379,811.0786044556536,242.36567842370442,61,707.0,845.0,970.0,1189
FGFR3 NM_022965.4,2085,812.9779376498801,253.99316397122422,61,707.0,845.0,1009.0,1189
FLT3 NM_004119.3,2982,847.163313212609,155.40088452102827,20,763.0,849.0,962.0,1100
GNA11 NM_002067.5,1080,766.6101851851852,249.04165320393602,101,700.0,841.5,937.0,1044
GNAQ NM_002072.5,1080,741.7925925925925,182.2843350768324,221,661.75,754.0,873.25,1034
GNAS NM_000516.7,1185,851.464135021097,263.4446912402762,96,847.0,923.0,993.0,1164
GNAS NM_001077488.5,1188,851.4915824915824,263.11225372229376,96,847.0,923.0,993.0,1164
GNAS NM_001077489.4,1140,850.3,268.52528259448775,96,842.0,930.0,995.0,1164
GNAS NM_001077490.3,1881,879.3540669856459,273.7833514040933,202,759.0,968.0,1095.0,1219
GNAS NM_001309840.2,1008,943.8303571428571,99.12176411977299,644,883.75,949.5,1003.25,1164
GNAS NM_001309842.2,264,502.2234848484849,347.36815927419644,96,180.25,215.0,883.0,914
GNAS NM_001309861.2,1008,943.8303571428571,99.12176411977299,644,883.75,949.5,1003.25,1164
GNAS NM_001309883.1,1881,879.3540669856459,273.7833514040933,202,759.0,968.0,1095.0,1219
GNAS NM_016592.5,738,900.5474254742547,209.01689128248796,429,690.0,986.5,1092.75,1164
GNAS NM_080425.4,3114,901.290944123314,224.3664488608705,202,824.0,949.0,1056.75,1219
GNAS NM_080426.4,1143,850.331583552056,268.1731759569396,96,842.5,930.0,995.0,1164
HRAS NM_001130442.3,570,951.9017543859649,132.04727343729698,636,831.25,964.5,1059.0,1194
HRAS NM_001318054.2,333,955.3393393393393,85.12146980905452,745,890.0,952.0,1030.0,1105
HRAS NM_005343.4,570,951.9017543859649,132.04727343729698,636,831.25,964.5,1059.0,1194
HRAS NM_176795.5,513,953.9200779727096,134.98746848085162,636,835.0,951.0,1067.0,1194
IDH1 NM_001282386.1,1245,840.2931726907631,118.52740600490125,532,745.0,842.0,937.0,1077
IDH1 NM_001282387.1,1245,840.2931726907631,118.52740600490125,532,745.0,842.0,937.0,1077
IDH1 NM_005896.4,1245,840.2931726907631,118.52740600490125,532,745.0,842.0,937.0,1077
IDH2 NM_001289910.1,1203,1034.5644222776393,135.89339488402686,722,937.0,1040.0,1127.5,1340
IDH2 NM_001290114.2,969,1042.7894736842106,131.08873033049304,722,961.0,1043.0,1124.0,1340
IDH2 NM_002168.4,1359,947.8888888888889,296.513324923698,49,891.0,1018.0,1118.5,1340
KIT NM_000222.3,2931,842.3118389628113,118.88364257000467,476,771.0,857.0,924.0,1097
KIT NM_001093772.2,2919,843.0479616306955,118.55798430595377,476,772.0,857.0,924.0,1097
KIT NM_001385284.1,2934,842.0947511929107,119.0165371977737,476,770.25,856.0,924.0,1097
KIT NM_001385285.1,2928,842.3200136612022,118.94420684242353,476,771.0,857.0,924.0,1097
KIT NM_001385286.1,2916,843.056927297668,118.61857598829872,476,772.0,857.0,924.0,1097
KIT NM_001385288.1,2922,842.8292265571527,118.69347774142433,476,771.25,857.0,924.0,1097
KIT NM_001385290.1,2931,842.1026953258273,119.07712258207103,476,770.0,857.0,924.0,1097
KIT NM_001385292.1,2919,842.8379582048647,118.75409354689025,476,771.0,857.0,924.0,1097
KRAS NM_001369786.1,570,733.6824561403508,110.15290159744492,505,655.0,733.5,801.25,985
KRAS NM_001369787.1,567,695.694885361552,143.1874294626676,396,561.0,704.0,803.0,985
KRAS NM_004985.5,567,695.694885361552,143.1874294626676,396,561.0,704.0,803.0,985
KRAS NM_033360.4,570,733.6824561403508,110.15290159744492,505,655.0,733.5,801.25,985
MAP2K1 NM_002755.4,1182,920.753807106599,152.21979117254452,571,798.0,933.0,1058.75,1194
MAP2K2 NM_030662.4,1203,811.9675810473816,214.49341265626123,135,703.5,863.0,947.0,1189
MDM2 NM_001145337.3,1335,873.3985018726592,169.2472619569157,549,722.5,861.0,1023.5,1194
MDM2 NM_001145339.2,1329,866.7569601203912,175.794312864013,498,713.0,870.0,1024.0,1194
MDM2 NM_001145340.3,888,900.1216216216217,185.2414338078045,498,711.75,954.0,1068.0,1194
MDM2 NM_001278462.2,966,888.2525879917184,182.18636011498833,498,715.0,917.5,1058.0,1194
MDM2 NM_001367990.1,1476,858.1158536585366,169.8779246420632,498,716.0,846.0,1010.25,1194
MDM2 NM_002392.5,1494,857.7269076305221,169.45122919163722,498,716.0,847.0,1009.0,1194
MET NM_000245.4,4173,1287.8497483824588,165.53371567153877,747,1179.0,1321.0,1404.0,1628
MET NM_001127500.3,4227,1285.690797255737,166.02132877192827,747,1176.0,1319.0,1402.0,1628
MET NM_001324401.3,2805,1270.339037433155,163.89131320702208,747,1171.0,1310.0,1382.0,1582
MET NM_001324402.2,2883,1247.9667013527576,172.51604316804088,747,1130.0,1261.0,1370.5,1628
MLH1 NM_000249.4,2271,891.3117569352708,131.82214235149,552,801.5,895.0,979.0,1174
MLH1 NM_001167617.3,1977,905.5174506828528,131.1991132276294,552,824.0,908.0,997.0,1174
MLH1 NM_001167618.3,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001167619.3,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001258271.2,2064,892.8376937984497,133.85207654082572,552,801.0,898.0,977.0,1174
MLH1 NM_001258273.2,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001258274.3,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001354615.2,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001354616.2,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001354617.2,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001354618.2,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001354619.2,1548,915.7493540051679,137.984402661075,552,819.75,908.0,1028.0,1174
MLH1 NM_001354620.2,1977,905.5174506828528,131.1991132276294,552,824.0,908.0,997.0,1174
MLH1 NM_001354621.2,1248,908.9350961538462,129.58891806274943,552,818.0,901.0,1011.0,1161
MLH1 NM_001354622.2,1248,908.9350961538462,129.58891806274946,552,818.0,901.0,1011.0,1161
MLH1 NM_001354623.2,1248,908.9350961538462,129.58891806274946,552,818.0,901.0,1011.0,1161
MLH1 NM_001354624.2,1197,918.2355889724311,123.23177297064983,600,835.0,905.0,1017.0,1161
MLH1 NM_001354625.2,1197,918.2355889724311,123.23177297064981,600,835.0,905.0,1017.0,1161
MLH1 NM_001354626.2,1197,918.2355889724311,123.23177297064983,600,835.0,905.0,1017.0,1161
MLH1 NM_001354627.2,1197,918.2355889724311,123.23177297064981,600,835.0,905.0,1017.0,1161
MLH1 NM_001354628.2,2178,887.6225895316804,132.7437285116013,552,797.0,891.5,968.0,1174
MLH1 NM_001354629.2,2172,898.7283609576427,129.03542826334566,552,818.0,900.0,984.0,1174
MLH1 NM_001354630.2,2106,879.5849952516619,126.17327994805531,552,795.0,889.0,958.75,1174
MSH2 NM_000251.3,2805,783.9889483065954,148.08029622095714,402,672.0,779.0,906.0,1094
MSH2 NM_001258281.1,2607,802.0149597238205,136.93294628828602,449,698.0,790.0,914.0,1094
MSH6 NM_000179.3,4083,928.7670830271859,187.6416828703217,244,905.5,990.0,1029.0,1161
MSH6 NM_001281492.2,3693,940.4920119144327,183.77223335567564,251,930.0,995.0,1032.0,1161
MSH6 NM_001281493.2,3177,981.4620711362921,97.54625538385271,597,951.0,1000.0,1032.0,1161
MSH6 NM_001281494.2,3177,981.4620711362921,97.54625538385271,597,951.0,1000.0,1032.0,1161
MUTYH NM_001048171.2,1566,1009.1143039591316,118.2178055373417,713,934.0,993.5,1094.0,1310
MUTYH NM_001048172.2,1569,1008.9432759719566,118.169682866207,713,933.0,993.0,1094.0,1310
MUTYH NM_001048173.2,1566,1009.1143039591316,118.2178055373417,713,934.0,993.5,1094.0,1310
MUTYH NM_001048174.2,1566,1009.1143039591316,118.2178055373417,713,934.0,993.5,1094.0,1310
MUTYH NM_001128425.2,1650,999.4484848484849,123.31475039907728,678,915.25,986.0,1086.75,1310
MUTYH NM_001293190.2,1611,1004.2340161390441,120.20213507657091,713,923.5,989.0,1090.0,1310
MUTYH NM_001293191.2,1599,1005.6754221388368,119.70183687916652,713,926.5,989.0,1090.5,1310
MUTYH NM_001293192.2,1290,1021.1333333333333,121.74379190046871,713,938.0,1005.0,1113.75,1310
MUTYH NM_001293195.2,1566,1009.1143039591316,118.2178055373417,713,934.0,993.5,1094.0,1310
MUTYH NM_001293196.2,1290,1021.1333333333333,121.74379190046871,713,938.0,1005.0,1113.75,1310
MUTYH NM_001350650.2,1221,1018.990990990991,125.19460556682753,713,934.0,1000.0,1120.0,1310
MUTYH NM_001350651.2,1221,1018.990990990991,125.19460556682753,713,934.0,1000.0,1120.0,1310
MUTYH NM_012222.3,1641,1001.1358927483242,121.51550311590057,713,917.0,987.0,1087.0,1310
MYC NM_001354870.1,1362,1192.3538913362702,132.44363425990147,739,1090.25,1222.0,1292.0,1416
MYC NM_002467.6,1365,1191.5904761904762,133.2950228092238,739,1089.0,1222.0,1292.0,1416
MYCN NM_001293228.2,1395,612.4351254480287,338.09669912892446,16,265.0,760.0,842.0,1125
MYCN NM_001293231.2,762,796.9081364829397,187.01477932684168,374,710.25,817.5,893.5,1125
MYCN NM_001293233.2,339,633.9262536873156,145.91175452142727,374,522.5,648.0,786.0,837
MYCN NM_005378.6,1395,612.4351254480287,338.0966991289245,16,265.0,760.0,842.0,1125
NRAS NM_002524.5,570,796.0982456140351,154.81265109454148,291,719.25,817.5,896.5,1043
NTRK1 NM_001007792.1,2283,922.7608409986859,158.28166550504363,483,823.5,938.0,1026.0,1270
NTRK1 NM_001012331.2,2373,872.4627054361567,231.4650968095957,59,769.0,921.0,1022.0,1270
NTRK1 NM_002529.4,2391,874.9928900041823,232.4170314724471,59,771.0,923.0,1024.0,1270
NTRK2 NM_001007097.3,1434,889.13179916318,132.58048705511914,590,806.25,888.0,963.0,1210
NTRK2 NM_001018064.3,2469,921.3920615633859,146.86960512441985,552,833.0,911.0,1001.0,1271
NTRK2 NM_001018065.2,1662,913.7563176895306,147.64120947791406,590,818.0,898.5,1002.75,1239
NTRK2 NM_001018066.3,1614,917.5768277571251,148.0217263701291,590,829.25,901.0,1005.75,1239
NTRK2 NM_001291937.2,1395,887.1534050179212,133.41518128144276,590,800.5,885.0,960.5,1210
NTRK2 NM_001369532.1,2469,921.3920615633859,146.86960512441985,552,833.0,911.0,1001.0,1271
NTRK2 NM_001369533.1,2469,921.3920615633859,146.86960512441985,552,833.0,911.0,1001.0,1271
NTRK2 NM_001369534.1,2433,925.2766132346896,144.4023510764968,552,837.0,915.0,1002.0,1271
NTRK2 NM_001369535.1,2001,945.5227386306847,146.56634882433332,552,853.0,946.0,1040.0,1271
NTRK2 NM_001369536.1,2049,941.7691556857003,146.93481463318602,552,845.0,942.0,1031.0,1271
NTRK2 NM_001369537.1,1662,913.7563176895306,147.64120947791406,590,818.0,898.5,1002.75,1239
NTRK2 NM_001369538.1,1614,917.5768277571251,148.02172637012913,590,829.25,901.0,1005.75,1239
NTRK2 NM_001369539.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210
NTRK2 NM_001369540.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210
NTRK2 NM_001369541.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210
NTRK2 NM_001369542.1,1434,889.13179916318,132.58048705511914,590,806.25,888.0,963.0,1210
NTRK2 NM_001369543.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210
NTRK2 NM_001369544.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210
NTRK2 NM_001369545.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210
NTRK2 NM_001369546.1,1395,887.1534050179212,133.41518128144276,590,800.5,885.0,960.5,1210
NTRK2 NM_001369547.1,1416,887.3608757062146,135.20342634887777,590,797.0,886.5,965.0,1210
NTRK2 NM_001369548.1,1434,889.13179916318,132.58048705511916,590,806.25,888.0,963.0,1210
NTRK2 NM_001369549.1,1434,889.13179916318,132.58048705511914,590,806.25,888.0,963.0,1210
NTRK2 NM_001369550.1,966,923.4875776397515,134.93021551142758,623,838.0,916.0,1004.0,1210
