ID,total_length_of_exons,mean,std,min,25%,50%,75%,max
BRIP1 NM_032043.3,3750,773.8730666666667,132.75278164645562,451,682.0,766.0,870.0,1187
CDK4 NM_000075.4,912,912.8947368421053,137.11762277334375,605,819.75,897.5,1036.0,1189
CDKN2A NM_000077.5,471,727.5498938428875,220.82182370512382,217,590.5,716.0,927.5,1087
CDKN2A NM_001195132.2,504,747.6150793650794,226.6003713172311,217,604.0,724.0,964.25,1087
CDKN2A NM_001363763.2,318,815.2672955974842,178.81601739025777,487,700.0,758.0,992.25,1087
CDKN2A NM_058195.4,399,730.0025062656641,132.9127778897355,422,632.5,727.0,847.0,969
CDKN2A NM_058197.5,351,730.1111111111111,216.54053178276325,217,592.0,800.0,916.5,978
CHEK2 NM_001005735.2,1761,544.6240772288472,126.3006089813053,259,440.0,534.0,636.0,830
CHEK2 NM_001257387.2,969,581.7058823529412,133.7360990554487,259,455.0,598.0,671.0,830
CHEK2 NM_001349956.2,1431,571.099930118798,120.94021730108754,323,470.5,593.0,648.0,830
CHEK2 NM_007194.4,1632,555.1691176470588,124.68303239599733,259,450.0,560.0,640.25,830
CHEK2 NM_145862.2,1545,553.3436893203883,127.60881392686208,259,445.0,547.0,645.0,830
CTNNB1 NM_001098209.2,2346,887.4462915601023,114.73407416785211,539,815.25,904.0,971.0,1138
CTNNB1 NM_001098210.2,2346,887.4462915601023,114.7340741678521,539,815.25,904.0,971.0,1138
CTNNB1 NM_001330729.2,2325,888.3156989247312,114.66436518126382,539,817.0,904.0,971.0,1138
CTNNB1 NM_001904.4,2346,887.4462915601023,114.7340741678521,539,815.25,904.0,971.0,1138
DDR2 NM_001014796.3,2568,996.5560747663551,149.33161295998278,629,888.75,1005.0,1120.0,1293
DDR2 NM_001354982.2,2568,996.5560747663551,149.33161295998275,629,888.75,1005.0,1120.0,1293
DDR2 NM_001354983.2,2568,996.5560747663551,149.33161295998278,629,888.75,1005.0,1120.0,1293
DDR2 NM_006182.4,2568,996.5560747663551,149.33161295998278,629,888.75,1005.0,1120.0,1293
DPYD NM_000110.4,3078,968.9311241065627,176.10345863652805,485,846.0,991.0,1106.0,1354
DPYD NM_001160301.1,522,893.9291187739464,131.33181941032043,547,794.25,901.5,996.0,1141
EGFR NM_001346897.2,3276,959.3791208791209,200.61508709475484,221,854.0,964.0,1071.0,1423
EGFR NM_001346898.2,3411,956.8431545001466,198.33261931649963,221,852.0,962.0,1064.0,1423
EGFR NM_001346899.2,3498,948.3196112064037,199.0400027580709,221,827.0,951.0,1059.75,1423
EGFR NM_001346900.2,3474,960.2688543465746,170.93494104898392,490,833.0,952.0,1054.0,1423
EGFR NM_001346941.2,2832,926.0850988700565,202.67018699075686,221,812.0,925.0,1040.0,1423
EGFR NM_005228.5,3633,946.3495733553538,196.82331521545032,221,827.0,949.0,1054.0,1423
EGFR NM_201282.2,1887,957.1870694223635,221.22129072980312,221,858.0,968.0,1078.0,1423
EGFR NM_201283.2,1218,943.8087027914614,230.2357593224588,221,868.25,979.5,1059.75,1338
EGFR NM_201284.2,2118,940.2497639282342,216.72661693455856,221,836.0,942.0,1044.0,1423
ERBB2 NM_001005862.3,3678,721.4170744970093,125.68008976232332,332,628.0,726.0,817.0,1012
ERBB2 NM_001289936.2,3723,721.1359118990061,124.97061581396152,332,629.0,725.0,816.0,1012
ERBB2 NM_001289937.2,3168,695.4460227272727,125.51978040569247,304,615.75,701.0,789.0,976
ERBB2 NM_001289938.2,1812,728.317880794702,125.71584732533009,332,646.0,735.0,824.0,976
ERBB2 NM_001382782.1,3678,721.4170744970093,125.68008976232332,332,628.0,726.0,817.0,1012
ERBB2 NM_001382783.1,3678,721.4170744970093,125.68008976232332,332,628.0,726.0,817.0,1012
ERBB2 NM_001382784.1,3885,693.8705276705276,177.85412150526756,0,617.0,717.0,811.0,1012
ERBB2 NM_001382785.1,3870,696.9645994832041,171.24697826617478,6,618.0,718.0,812.0,1012
ERBB2 NM_001382786.1,3849,693.8864640166277,178.56045362552726,0,617.0,717.0,813.0,1012
ERBB2 NM_001382787.1,3843,708.9986989331252,138.65119857240117,199,620.0,719.0,813.0,1012
ERBB2 NM_001382788.1,3798,712.8936282253818,133.79679582104603,304,623.0,721.0,814.0,1012
ERBB2 NM_001382789.1,3789,714.1367115333861,132.02519597239194,304,623.0,722.0,814.0,1012
ERBB2 NM_001382790.1,3765,715.6865869853917,130.92502394486527,304,624.0,723.0,815.0,1012
ERBB2 NM_001382791.1,3759,715.8228252194733,131.15881561150235,304,625.0,723.0,815.0,1012
ERBB2 NM_001382792.1,3732,715.6071811361201,131.7528856226164,304,624.0,723.0,816.0,1012
ERBB2 NM_001382793.1,3726,715.4640365002684,131.81029553222652,304,624.0,723.0,816.0,1012
ERBB2 NM_001382794.1,3726,716.4439076757917,131.5044897048692,304,625.25,725.0,816.0,1012
ERBB2 NM_001382795.1,3720,716.5575268817204,131.73298922002434,304,625.0,725.0,816.0,1012
ERBB2 NM_001382796.1,3681,716.7074164629176,131.84702710487701,304,625.0,725.0,817.0,1012
ERBB2 NM_001382797.1,3669,718.8266557645135,131.23811651356013,304,630.0,727.0,817.0,1012
ERBB2 NM_001382798.1,3612,716.0664451827242,133.05466199116844,304,624.0,722.0,819.0,1012
ERBB2 NM_001382799.1,3588,712.3770903010034,131.0623135161471,304,623.0,719.0,814.0,1012
ERBB2 NM_001382800.1,3582,717.5178671133446,132.3059530823499,304,625.0,725.0,819.0,1012
ERBB2 NM_001382801.1,3564,717.3013468013468,133.50336328456098,304,625.0,725.0,820.0,1012
ERBB2 NM_001382802.1,3510,710.7615384615384,133.35544163023306,304,619.25,716.0,809.75,1012
ERBB2 NM_001382803.1,3126,695.274472168906,126.05357908810565,304,615.0,700.0,789.0,976
ERBB2 NM_001382804.1,2940,700.1758503401361,132.70108046216703,304,614.0,701.5,796.0,1012
ERBB2 NM_001382805.1,2817,730.0731274405396,137.36659196463464,304,640.0,740.0,836.0,1012
ERBB2 NM_001382806.1,2730,723.7069597069597,132.62165756622164,304,632.0,733.0,821.0,1012
ERBB2 NM_004448.4,3768,715.3832271762208,131.31351952027677,304,624.0,723.0,815.0,1012
ESR1 NM_000125.4,1788,755.3484340044743,153.0897815396964,158,641.0,775.5,885.0,1007
ESR1 NM_001122740.2,1788,755.3484340044743,153.08978153969642,158,641.0,775.5,885.0,1007
ESR1 NM_001122741.2,1788,755.3484340044743,153.08978153969642,158,641.0,775.5,885.0,1007
ESR1 NM_001122742.2,1788,755.3484340044743,153.0897815396964,158,641.0,775.5,885.0,1007
ESR1 NM_001291230.2,1794,754.8076923076923,153.12066450849733,158,639.25,774.0,884.0,1007
ESR1 NM_001291241.2,1785,755.7619047619048,152.885214807331,158,641.0,776.0,885.0,1007
ESR1 NM_001328100.2,933,780.3054662379421,125.24368496892217,424,695.0,786.0,866.0,1007
ESR1 NM_001385568.1,1788,755.3484340044743,153.08978153969642,158,641.0,775.5,885.0,1007
ESR1 NM_001385569.1,1788,755.3484340044743,153.0897815396964,158,641.0,775.5,885.0,1007
ESR1 NM_001385570.1,1401,733.4803711634547,158.9231254191944,158,622.0,739.0,859.0,1007
ESR1 NM_001385571.1,1401,733.4803711634547,158.9231254191944,158,622.0,739.0,859.0,1007
ESR1 NM_001385572.1,1401,733.4803711634547,158.9231254191944,158,622.0,739.0,859.0,1007
FGFR1 NM_001174063.2,2463,791.3089727974016,158.11488726819223,303,677.0,790.0,900.0,1147
FGFR1 NM_001174064.2,2439,797.2476424764247,159.38285205472815,303,678.0,800.0,918.5,1147
FGFR1 NM_001174065.2,2463,791.237515225335,158.2177828082161,303,677.0,790.0,900.0,1147
FGFR1 NM_001174066.2,2202,779.1489554950045,147.36748433632596,303,672.0,782.0,885.0,1076
FGFR1 NM_001174067.2,2562,788.0897736143638,157.29961729936232,303,675.0,786.0,893.75,1147
FGFR1 NM_001354367.2,2493,772.4404332129964,157.37451420876468,303,655.0,763.0,880.0,1147
FGFR1 NM_001354368.2,2190,780.316894977169,146.91459634099772,303,674.25,782.0,885.0,1076
FGFR1 NM_001354369.2,2487,772.9738640932851,157.18697878560104,303,656.0,764.0,880.0,1147
FGFR1 NM_001354370.2,2226,758.7951482479784,144.53433414672253,303,650.25,756.0,863.0,1076
FGFR1 NM_015850.4,2463,791.237515225335,158.2177828082161,303,677.0,790.0,900.0,1147
FGFR1 NM_023105.3,2202,779.1489554950045,147.367484336326,303,672.0,782.0,885.0,1076
FGFR1 NM_023106.3,2196,779.6912568306011,147.20185987257722,303,673.0,782.0,885.0,1076
FGFR1 NM_023110.3,2469,790.7257999189956,158.3657003368174,303,675.0,789.0,899.0,1147
FGFR2 NM_000141.5,2466,902.0725871857259,164.02096537304053,493,779.0,896.5,1035.0,1240
FGFR2 NM_001144913.1,2310,877.9593073593073,147.44167417092922,493,766.25,881.0,999.75,1157
FGFR2 NM_001144914.1,2130,893.2507042253521,165.88081949730943,493,769.0,886.5,1033.0,1240
FGFR2 NM_001144915.2,2124,892.1779661016949,155.32134153893145,493,772.0,889.0,1025.25,1203
FGFR2 NM_001144916.2,2121,905.3394625176803,164.1503446668306,493,781.0,897.0,1036.0,1240
FGFR2 NM_001144917.2,2118,885.6525023607177,162.00650255168915,493,761.25,881.5,1011.0,1240
FGFR2 NM_001144918.2,2115,905.9475177304964,163.98285609458281,493,782.5,898.0,1037.0,1240
FGFR2 NM_001144919.2,2043,874.6529613313754,143.49271456418612,493,765.0,873.0,991.0,1157
FGFR2 NM_001320654.2,1782,900.2929292929293,170.19362275263092,493,767.0,890.0,1039.0,1240
FGFR2 NM_001320658.2,2460,902.5873983739838,163.88706350695512,493,780.0,897.5,1036.0,1240
FGFR2 NM_022970.3,2469,895.2162818955043,158.94635409066376,493,778.0,893.0,1023.0,1240
FGFR2 NM_023029.2,2199,901.9286039108686,162.94330139060105,493,779.0,892.0,1033.0,1240
FGFR3 NM_000142.5,2421,507.5919041718298,130.320318657881,61,445.0,513.0,584.0,751
FGFR3 NM_001163213.2,2427,495.9756901524516,128.24501803963534,61,433.0,506.0,571.0,751
FGFR3 NM_001354809.2,2424,507.43935643564356,130.31186296078485,61,445.0,513.0,584.0,751
FGFR3 NM_001354810.2,2379,508.69398907103823,131.61957315317608,61,444.0,517.0,591.0,751
FGFR3 NM_022965.4,2085,503.7189448441247,132.8268851955353,61,443.0,509.0,580.0,751
FLT3 NM_004119.3,2982,607.9118041582831,129.14157240958156,37,539.0,614.0,687.0,920
GNA11 NM_002067.5,1080,524.1296296296297,160.86934772046314,89,450.75,558.0,635.0,762
GNAQ NM_002072.5,1080,898.5648148148148,190.90131437083042,302,770.75,900.5,1021.25,1290
GNAS NM_000516.7,1185,1171.7561181434598,312.4245159079611,215,1121.0,1278.0,1376.0,1488
GNAS NM_001077488.5,1188,1171.4410774410774,312.0928631748377,215,1117.75,1278.0,1376.0,1488
GNAS NM_001077489.4,1140,1169.9561403508771,318.34065194723837,215,1110.5,1286.0,1379.25,1488
GNAS NM_001077490.3,1881,893.7591706539075,222.47231229151436,291,781.0,954.0,1056.0,1219
GNAS NM_001309840.2,1008,1273.4246031746031,140.64888731631703,851,1187.0,1301.0,1387.0,1488
GNAS NM_001309842.2,264,806.5075757575758,442.8720127917916,215,410.0,509.0,1242.5,1406
GNAS NM_001309861.2,1008,1273.4246031746031,140.64888731631703,851,1187.0,1301.0,1387.0,1488
GNAS NM_001309883.1,1881,893.7591706539075,222.47231229151438,291,781.0,954.0,1056.0,1219
GNAS NM_016592.5,738,1036.8373983739837,223.64692955973965,542,795.0,1113.5,1218.0,1330
GNAS NM_080425.4,3114,1022.8619139370585,262.4379917724105,291,889.0,1037.0,1200.0,1488
GNAS NM_080426.4,1143,1169.6334208223973,317.9850796201841,215,1107.5,1286.0,1379.0,1488
HRAS NM_001130442.3,570,641.0859649122807,114.39850174550206,430,553.0,639.0,707.75,889
HRAS NM_001318054.2,333,622.3333333333334,72.81106926305173,447,578.0,638.0,685.0,728
HRAS NM_005343.4,570,641.0859649122807,114.39850174550205,430,553.0,639.0,707.75,889
HRAS NM_176795.5,513,639.401559454191,117.15869044831182,430,554.0,627.0,713.0,889
IDH1 NM_001282386.1,1245,898.5903614457832,126.78597139936083,545,811.0,917.0,1000.0,1141
IDH1 NM_001282387.1,1245,898.5903614457832,126.78597139936083,545,811.0,917.0,1000.0,1141
IDH1 NM_005896.4,1245,898.5903614457832,126.78597139936083,545,811.0,917.0,1000.0,1141
IDH2 NM_001289910.1,1203,907.6683291770573,142.54924905253728,570,810.0,908.0,997.5,1219
IDH2 NM_001290114.2,969,893.577915376677,126.8574652719998,594,804.0,903.0,980.0,1197
IDH2 NM_002168.4,1359,841.1817512877116,250.29428939050183,47,773.0,886.0,984.0,1219
KIT NM_000222.3,2931,942.5114295462299,152.86283794392176,444,839.0,963.0,1062.0,1274
KIT NM_001093772.2,2919,943.9660842754367,151.47242326933326,444,840.0,964.0,1062.0,1274
KIT NM_001385284.1,2934,942.3912747102931,152.83097680911558,444,839.0,963.0,1062.0,1274
KIT NM_001385285.1,2928,942.5771857923497,152.92733877563754,444,839.0,964.0,1062.0,1274
KIT NM_001385286.1,2916,944.0336076817558,151.53570497458057,444,840.0,964.5,1062.25,1274
KIT NM_001385288.1,2922,943.8439425051334,151.44273742074253,444,840.0,964.0,1062.0,1274
KIT NM_001385290.1,2931,942.4568406687138,152.89544408726903,444,839.0,963.0,1062.0,1274
KIT NM_001385292.1,2919,943.9112709832134,151.50599037551532,444,839.5,964.0,1062.0,1274
KRAS NM_001369786.1,570,827.0578947368421,144.51350475672334,513,708.0,816.0,954.5,1081
KRAS NM_001369787.1,567,817.7601410934744,152.0609033834445,499,701.0,798.0,955.0,1081
KRAS NM_004985.5,567,817.7601410934744,152.0609033834445,499,701.0,798.0,955.0,1081
KRAS NM_033360.4,570,827.0578947368421,144.51350475672336,513,708.0,816.0,954.5,1081
MAP2K1 NM_002755.4,1182,846.6565143824027,159.08197830427474,433,720.25,859.0,982.75,1124
MAP2K2 NM_030662.4,1203,541.3690773067332,112.91161758540873,237,474.0,544.0,624.0,778
MDM2 NM_001145337.3,1335,780.1423220973783,156.00709955494125,380,672.0,774.0,908.5,1054
MDM2 NM_001145339.2,1329,802.379984951091,159.84722352978326,380,689.0,821.0,939.0,1135
MDM2 NM_001145340.3,888,855.8457207207207,123.66559385010233,510,779.75,876.0,955.0,1054
MDM2 NM_001278462.2,966,840.8581780538302,129.12967964883498,510,718.5,863.0,950.0,1054
MDM2 NM_001367990.1,1476,786.2364498644987,153.86566996097775,380,675.0,794.5,920.25,1054
MDM2 NM_002392.5,1494,789.0568942436412,156.56586741660027,380,675.25,796.0,923.5,1135
MET NM_000245.4,4173,990.8514258327342,142.896398152611,550,891.0,1023.0,1097.0,1240
MET NM_001127500.3,4227,988.6508161816892,143.80279014191342,550,890.0,1020.0,1095.5,1240
MET NM_001324401.3,2805,1003.845632798574,146.15420910273406,550,911.0,1045.0,1116.0,1226
MET NM_001324402.2,2883,947.7818244883802,146.45481591484338,550,844.0,955.0,1059.5,1240
MLH1 NM_000249.4,2271,664.6754733597534,109.73821035662934,329,592.0,663.0,715.0,973
MLH1 NM_001167617.3,1977,657.8492665655033,101.52124057642507,329,590.0,662.0,712.0,973
MLH1 NM_001167618.3,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001167619.3,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001258271.2,2064,666.6279069767442,113.4365112758256,329,591.0,664.0,718.0,973
MLH1 NM_001258273.2,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001258274.3,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001354615.2,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001354616.2,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001354617.2,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001354618.2,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001354619.2,1548,669.1453488372093,107.22842696984641,329,596.0,675.0,730.25,973
MLH1 NM_001354620.2,1977,657.8492665655033,101.52124057642507,329,590.0,662.0,712.0,973
MLH1 NM_001354621.2,1248,667.4214743589744,109.23751299704517,329,596.0,675.0,729.0,973
MLH1 NM_001354622.2,1248,667.4214743589744,109.23751299704519,329,596.0,675.0,729.0,973
MLH1 NM_001354623.2,1248,667.4214743589744,109.23751299704519,329,596.0,675.0,729.0,973
MLH1 NM_001354624.2,1197,676.2013366750209,101.49794665641927,432,608.0,678.0,733.0,973
MLH1 NM_001354625.2,1197,676.2013366750209,101.49794665641927,432,608.0,678.0,733.0,973
MLH1 NM_001354626.2,1197,676.2013366750209,101.49794665641926,432,608.0,678.0,733.0,973
MLH1 NM_001354627.2,1197,676.2013366750209,101.49794665641926,432,608.0,678.0,733.0,973
MLH1 NM_001354628.2,2178,666.4843893480257,111.28486245030084,329,592.0,666.0,718.0,973
MLH1 NM_001354629.2,2172,669.1058931860036,109.4397643437119,329,596.0,668.0,718.0,973
MLH1 NM_001354630.2,2106,661.4586894586895,111.0090726342571,329,589.25,658.0,709.0,973
MSH2 NM_000251.3,2805,691.6249554367201,175.81978503355,248,562.0,674.0,800.0,1218
MSH2 NM_001258281.1,2607,698.0563866513234,179.79097472813353,248,562.0,682.0,809.5,1218
MSH6 NM_000179.3,4083,902.8153318638256,190.72640272335812,248,831.0,940.0,1028.0,1286
MSH6 NM_001281492.2,3693,920.1963173571622,185.16091115573124,248,854.0,957.0,1035.0,1286
MSH6 NM_001281493.2,3177,953.3015423355366,115.69217430199731,555,876.0,962.0,1033.0,1286
MSH6 NM_001281494.2,3177,953.3015423355366,115.69217430199731,555,876.0,962.0,1033.0,1286
MUTYH NM_001048171.2,1566,822.8397190293742,109.56504995749958,562,759.25,825.0,885.75,1110
MUTYH NM_001048172.2,1569,822.6813256851498,109.52030919794223,562,758.0,825.0,885.0,1110
MUTYH NM_001048173.2,1566,822.8397190293742,109.56504995749958,562,759.25,825.0,885.75,1110
MUTYH NM_001048174.2,1566,822.8397190293742,109.56504995749957,562,759.25,825.0,885.75,1110
MUTYH NM_001128425.2,1650,822.6690909090909,117.2976893299978,518,753.0,824.0,888.0,1110
MUTYH NM_001293190.2,1611,827.4934823091247,113.9518822978912,562,760.0,826.0,890.0,1110
MUTYH NM_001293191.2,1599,819.4534083802376,111.24858643734801,562,753.0,823.0,885.0,1110
MUTYH NM_001293192.2,1290,835.5736434108527,111.39877802490902,562,771.25,839.0,898.0,1110
MUTYH NM_001293195.2,1566,822.8397190293742,109.56504995749957,562,759.25,825.0,885.75,1110
MUTYH NM_001293196.2,1290,835.5736434108527,111.39877802490902,562,771.25,839.0,898.0,1110
MUTYH NM_001350650.2,1221,835.4594594594595,114.98775146190552,562,766.0,842.0,902.0,1110
MUTYH NM_001350651.2,1221,835.4594594594595,114.98775146190552,562,766.0,842.0,902.0,1110
MUTYH NM_012222.3,1641,824.2602071907373,115.62485040604575,562,754.0,825.0,889.0,1110
MYC NM_001354870.1,1362,1217.3810572687225,114.54105858103982,860,1138.0,1217.0,1321.0,1417
MYC NM_002467.6,1365,1216.9054945054945,114.86376224646706,860,1138.0,1217.0,1321.0,1417
MYCN NM_001293228.2,1395,635.4888888888889,337.5537308606114,2,318.5,783.0,903.5,1066
MYCN NM_001293231.2,762,835.1023622047244,140.34835586175777,428,760.0,858.0,941.0,1066
MYCN NM_001293233.2,339,687.3952802359883,135.23642493258055,407,556.5,723.0,797.5,909
MYCN NM_005378.6,1395,635.4888888888889,337.5537308606114,2,318.5,783.0,903.5,1066
NRAS NM_002524.5,570,862.3842105263158,170.29508586704804,352,749.0,882.5,970.75,1179
NTRK1 NM_001007792.1,2283,806.1489268506351,158.06077410488584,297,690.5,845.0,919.0,1169
NTRK1 NM_001012331.2,2373,764.5844922039612,191.23185285649447,62,646.0,812.0,907.0,1169
NTRK1 NM_002529.4,2391,765.3831033040569,190.73119935905314,62,647.0,815.0,906.0,1169
NTRK2 NM_001007097.3,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001018064.3,2469,808.9380315917375,121.89587168051528,459,729.0,817.0,900.0,1113
NTRK2 NM_001018065.2,1662,808.7418772563177,109.37047784501783,474,735.0,824.5,897.0,995
NTRK2 NM_001018066.3,1614,812.9064436183395,108.19042726202018,474,747.25,830.0,900.0,995
NTRK2 NM_001291937.2,1395,810.3863799283154,112.3797579676794,474,739.0,826.0,901.0,995
NTRK2 NM_001369532.1,2469,808.9380315917375,121.89587168051528,459,729.0,817.0,900.0,1113
NTRK2 NM_001369533.1,2469,808.9380315917375,121.89587168051528,459,729.0,817.0,900.0,1113
NTRK2 NM_001369534.1,2433,811.5930949445129,120.79577692137026,459,737.0,819.0,901.0,1113
NTRK2 NM_001369535.1,2001,807.76011994003,123.69416893607236,459,723.0,818.0,898.0,1113
NTRK2 NM_001369536.1,2049,804.5026842362128,124.07054884792028,459,713.0,815.0,895.0,1113
NTRK2 NM_001369537.1,1662,808.7418772563177,109.37047784501785,474,735.0,824.5,897.0,995
NTRK2 NM_001369538.1,1614,812.9064436183395,108.19042726202018,474,747.25,830.0,900.0,995
NTRK2 NM_001369539.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369540.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369541.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369542.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369543.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369544.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369545.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369546.1,1395,810.3863799283154,112.3797579676794,474,739.0,826.0,901.0,995
NTRK2 NM_001369547.1,1416,809.151836158192,112.20213446703363,474,737.0,824.0,901.0,995
NTRK2 NM_001369548.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369549.1,1434,806.8514644351465,113.55426185376446,474,732.25,821.0,900.0,995
NTRK2 NM_001369550.1,966,803.4006211180124,113.29625505258431,502,720.25,824.5,895.0,995
NTRK2 NM_001369551.1,966,803.4006211180124,113.29625505258431,502,720.25,824.5,895.0,995
NTRK2 NM_001369552.1,966,803.4006211180124,113.29625505258433,502,720.25,824.5,895.0,995
NTRK2 NM_006180.6,2517,806.2638061183949,122.27305448883318,459,723.0,815.0,899.0,1113
NTRK3 NM_001007156.3,1839,815.2289287656334,155.75644092825306,287,719.5,835.0,937.0,1112
